PRIMROSE TOWER 17A TINIBU STREET,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"LAGOS, Lagos",,,,,,,,,,,,,,,,,,,,,,,,,,,,
NG,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Send  Activity,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Settlement Currency : ,,,,USD,,,Transaction Currency : ,,,,,,NGN,,,,,,,,,,,,,,,
,,,,,,,,,Orig,Rcv,,,,,,,FX,,,,,,,Fx Rev,,,,
24/04/2019,,2184465205,,,,24037420,,MT,USA,NGA,,355.00000000000,,,,19/04/2019,1.25,,trn,"35,056.25","3,546.45",,(88.75),,,(638.36),,(727.11)
,,,,,,,,,,,,.00281690141,,,,24/04/2019,,,stl,98.75 ,0.00,,(0.25),,,(1.80),,(2.05)
24/04/2019,,2184465205,,,,24037420,,MT,USA,NGA,,355.00000000000,,,,19/04/2019,1.25,,trn,0.00,0.00,,0.00,,,4.44,mk,4.44
,,,,,,,,,,,,.00281690141,,,,24/04/2019,,,stl,0.00,0.00,,0.00,,,0.01,,0.01
24/04/2019,,2184465205,,,,24037420,,MT,USA,NGA,,355.00000000000,,,,19/04/2019,1.25,,trn,0.00,0.00,,0.00,,,31.92,mk,31.92
,,,,,,,,,,,,.00281690141,,,,24/04/2019,,,stl,0.00,0.00,,0.00,,,0.09,,0.09
Daily Total : ,,,,,,,,,,,,,,,,,,2,,"105,168.75","7,092.90",,(266.25),,,"-1,199.56","-1,465.81",
,,,,,,,,,,,,,,,,,,,,296.25 ,0.00,,(0.75),,,(3.38),(4.13),
29/04/2019,,2186799896,,,,95187731,,MT,USA,NGA,,355.00000000000,,,,27/04/2019,1.25,,trn,"35,056.25","3,195.00",,(88.75),,,(575.10),,(663.85)
,,,,,,,,,,,,.00281690141,,,,29/04/2019,,,stl,98.75 ,0.00,,(0.25),,,(1.62),,(1.87)
29/04/2019,,2186799896,,,,95187731,,MT,USA,NGA,,355.00000000000,,,,27/04/2019,1.25,,trn,0.00,0.00,,0.00,,,4.44,mk,4.44
,,,,,,,,,,,,.00281690141,,,,29/04/2019,,,stl,0.00,0.00,,0.00,,,0.01,,0.01
29/04/2019,,2186799896,,,,95187731,,MT,USA,NGA,,355.00000000000,,,,27/04/2019,1.25,,trn,0.00,0.00,,0.00,,,28.76,mk,28.76
,,,,,,,,,,,,.00281690141,,,,29/04/2019,,,stl,0.00,0.00,,0.00,,,0.08,,0.08
Daily Total : ,,,,,,,,,,,,,,,,,,1,,"35,056.25","3,195.00",,(88.75),,,(541.90),(630.65),
,,,,,,,,,,,,,,,,,,,,98.75 ,0.00,,(0.25),,,(1.53),(1.78),
Account   100711693 - 100713002 Total : ,,,,,,,,,,,,,,,,,,10,,"476,650.59","27,969.17",,(890.65),,,"-4,738.15","-5,628.80",
,,,,,,,,,,,,,,,,,,,,"1,342.68",0.00,,(2.51),,,(13.35),(15.86),
Account Number : ,,,100711693 - 100713012,,,,,,,,,,,,,,,,,,,,,,,,,
,Agent Name : ,,,,FCMB - #147 - TRADE FAIR - TRADE FAIR BRANCH,,,,,,,,,,,,,,,,,,,,,,,
,Legacy ID : ,,,,654140,,,,,Store Number : ,,,,147,,,,,,,,,,,,,,
01/04/2019,,2177191893,,,,59782725,,MT,CMR,NGA,,.60743609090,,,,29/03/2019,0.60,,trn,"603,791.47","23,386.29",,(728.92),,,"-4,209.53",,"-4,938.45"
,,,,,,,,,,,,.00281690141,,,,01/04/2019,,,stl,"1,700.82",0.00,,(2.05),,,(11.86),,(13.91)
01/04/2019,,2177191893,,,,59782725,,MT,CMR,NGA,,.60743609090,,,,29/03/2019,0.60,,trn,0.00,0.00,,0.00,,,36.45,mk,36.45
,,,,,,,,,,,,.00281690141,,,,01/04/2019,,,stl,0.00,0.00,,0.00,,,0.10,,0.10
01/04/2019,,2177191893,,,,59782725,,MT,CMR,NGA,,.60743609090,,,,29/03/2019,0.60,,trn,0.00,0.00,,0.00,,,210.48,mk,210.48
,,,,,,,,,,,,.00281690141,,,,01/04/2019,,,stl,0.00,0.00,,0.00,,,0.59,,0.59
01/04/2019,,2177884594,,,,76471660,,MT,USA,NGA,,355.00000000000,,,,30/03/2019,1.00,,trn,"35,145.00","2,485.00",,(71.00),,,(447.30),,(518.30)
,,,,,,,,,,,,.00281690141,,,,01/04/2019,,,stl,99.00 ,0.00,,(0.20),,,(1.26),,(1.46)
01/04/2019,,2177884594,,,,76471660,,MT,USA,NGA,,355.00000000000,,,,30/03/2019,1.00,,trn,0.00,0.00,,0.00,,,3.55,mk,3.55
,,,,,,,,,,,,.00281690141,,,,01/04/2019,,,stl,0.00,0.00,,0.00,,,0.01,,0.01
01/04/2019,,2177884594,,,,76471660,,MT,USA,NGA,,355.00000000000,,,,30/03/2019,1.00,,trn,0.00,0.00,,0.00,,,22.37,mk,22.37
,,,,,,,,,,,,.00281690141,,,,01/04/2019,,,stl,0.00,0.00,,0.00,,,0.06,,0.06
Daily Total : ,,,,,,,,,,,,,,,,,,2,,"638,936.47","25,871.29",,(799.92),,,"-4,383.98","-5,183.90",
,,,,,,,,,,,,,,,,,,,,"1,799.82",0.00,,(2.25),,,(12.36),(14.61),
11/04/2019,,2181466372,,,,70712726,,MT,CIV,NGA,,.61025029660,,,,10/04/2019,1.20,,trn,"102,557.57","9,764.00",,(249.13),,,"-1,757.52",,"-2,006.65"
,,,,,,,,,,,,.00281690141,,,,11/04/2019,,,stl,288.89 ,0.00,,(0.70),,,(4.95),,(5.65)
11/04/2019,,2181466372,,,,70712726,,MT,CIV,NGA,,.61025029660,,,,10/04/2019,1.20,,trn,0.00,0.00,,0.00,,,12.46,mk,12.46
,,,,,,,,,,,,.00281690141,,,,11/04/2019,,,stl,0.00,0.00,,0.00,,,0.04,,0.04
11/04/2019,,2181466372,,,,70712726,,MT,CIV,NGA,,.61025029660,,,,10/04/2019,1.20,,trn,0.00,0.00,,0.00,,,87.88,mk,87.88
,,,,,,,,,,,,.00281690141,,,,11/04/2019,,,stl,0.00,0.00,,0.00,,,0.25,,0.25
Daily Total : ,,,,,,,,,,,,,,,,,,1,,"102,557.57","9,764.00",,(249.13),,,"-1,657.18","-1,906.31",
,,,,,,,,,,,,,,,,,,,,288.89 ,0.00,,(0.70),,,(4.66),(5.36),
17/04/2019,,2183154999,,,,49534499,,MT,CIV,NGA,,.61246919215,,,,15/04/2019,1.20,,trn,"42,358.37","6,369.68",,(102.89),,,"-1,146.54",,"-1,249.43"
,,,,,,,,,,,,.00281690141,,,,17/04/2019,,,stl,119.32 ,0.00,,(0.29),,,(3.23),,(3.52)
17/04/2019,,2183154999,,,,49534499,,MT,CIV,NGA,,.61246919215,,,,15/04/2019,1.20,,trn,0.00,0.00,,0.00,,,5.14,mk,5.14
,,,,,,,,,,,,.00281690141,,,,17/04/2019,,,stl,0.00,0.00,,0.00,,,0.01,,0.01
17/04/2019,,2183154999,,,,49534499,,MT,CIV,NGA,,.61246919215,,,,15/04/2019,1.20,,trn,0.00,0.00,,0.00,,,57.33,mk,57.33
,,,,,,,,,,,,.00281690141,,,,17/04/2019,,,stl,0.00,0.00,,0.00,,,0.16,,0.16
Daily Total : ,,,,,,,,,,,,,,,,,,1,,"42,358.37","6,369.68",,(102.89),,,"-1,084.07","-1,186.96",
,,,,,,,,,,,,,,,,,,,,119.32 ,0.00,,(0.29),,,(3.06),(3.35),
Account   100711693 - 100713012 Total : ,,,,,,,,,,,,,,,,,,4,,"783,852.41","42,004.97",,"-1,151.94",,,"-7,125.23","-8,277.17",
,,,,,,,,,,,,,,,,,,,,"2,208.03",0.00,,(3.24),,,(20.08),(23.32),
Account Number : ,,,100711693 - 100713013,,,,,,,,,,,,,,,,,,,,,,,,,
,Agent Name : ,,,,FCMB - #148 - IBADAN - CHALLENGE BRANCH,,,,,,,,,,,,,,,,,,,,,,,
,Legacy ID : ,,,,654141,,,,,Store Number : ,,,,148,,,,,,,,,,,,,,
01/04/2019,,2177003526,,,,85561833,,MT,GBR,NGA,,466.22150000000,,,,28/03/2019,1.50,,trn,"107,918.62","4,662.22",,(328.69),,,(839.20),,"-1,167.89"
,,,,,,,,,,,,.00281690141,,,,01/04/2019,,,stl,304.00 ,0.00,,(0.93),,,(2.36),,(3.29)
01/04/2019,,2177003526,,,,85561833,,MT,GBR,NGA,,466.22150000000,,,,28/03/2019,1.50,,trn,0.00,0.00,,0.00,,,16.43,mk,16.43
,,,,,,,,,,,,.00281690141,,,,01/04/2019,,,stl,0.00,0.00,,0.00,,,0.05,,0.05
01/04/2019,,2177003526,,,,85561833,,MT,GBR,NGA,,466.22150000000,,,,28/03/2019,1.50,,trn,0.00,0.00,,0.00,,,41.96,mk,41.96
,,,,,,,,,,,,.00281690141,,,,01/04/2019,,,stl,0.00,0.00,,0.00,,,0.12,,0.12
Daily Total : ,,,,,,,,,,,,,,,,,,1,,"107,918.62","4,662.22",,(328.69),,,(780.81),"-1,109.50",
,,,,,,,,,,,,,,,,,,,,304.00 ,0.00,,(0.93),,,(2.19),(3.12),
02/04/2019,,2178078686,,,,81165601,,MT,USA,NGA,,355.00000000000,,,,31/03/2019,1.25,,trn,"136,719.38","3,546.45",,(346.13),,,(638.36),,(984.49)
,,,,,,,,,,,,.00281690141,,,,02/04/2019,,,stl,385.13 ,0.00,,(0.98),,,(1.80),,(2.78)
02/04/2019,,2178078686,,,,81165601,,MT,USA,NGA,,355.00000000000,,,,31/03/2019,1.25,,trn,0.00,0.00,,0.00,,,17.31,mk,17.31
,,,,,,,,,,,,.00281690141,,,,02/04/2019,,,stl,0.00,0.00,,0.00,,,0.05,,0.05
02/04/2019,,2178078686,,,,81165601,,MT,USA,NGA,,355.00000000000,,,,31/03/2019,1.25,,trn,0.00,0.00,,0.00,,,31.92,mk,31.92
,,,,,,,,,,,,.00281690141,,,,02/04/2019,,,stl,0.00,0.00,,0.00,,,0.09,,0.09
Daily Total : ,,,,,,,,,,,,,,,,,,1,,"136,719.38","3,546.45",,(346.13),,,(589.13),(935.26),
,,,,,,,,,,,,,,,,,,,,385.13 ,0.00,,(0.98),,,(1.66),(2.64),
03/04/2019,,2178741436,,,,64038193,,MT,OMN,NGA,,922.00607744680,,,,02/04/2019,0.80,,trn,"135,365.24","1,844.01",,(218.33),,,(331.92),,(550.25)
,,,,,,,,,,,,.00281690141,,,,03/04/2019,,,stl,381.31 ,0.00,,(0.62),,,(0.93),,(1.55)
03/04/2019,,2178741436,,,,64038193,,MT,OMN,NGA,,922.00607744680,,,,02/04/2019,0.80,,trn,0.00,0.00,,0.00,,,10.92,mk,10.92
,,,,,,,,,,,,.00281690141,,,,03/04/2019,,,stl,0.00,0.00,,0.00,,,0.03,,0.03
03/04/2019,,2178741436,,,,64038193,,MT,OMN,NGA,,922.00607744680,,,,02/04/2019,0.80,,trn,0.00,0.00,,0.00,,,16.60,mk,16.60
,,,,,,,,,,,,.00281690141,,,,03/04/2019,,,stl,0.00,0.00,,0.00,,,0.05,,0.05
Daily Total : ,,,,,,,,,,,,,,,,,,1,,"135,365.24","1,844.01",,(218.33),,,(304.40),(522.73),
,,,,,,,,,,,,,,,,,,,,381.31 ,0.00,,(0.62),,,(0.85),(1.47),
04/04/2019,,2178766559,,,,80138319,,MT,USA,NGA,,355.00000000000,,,,02/04/2019,1.25,,trn,"84,135.00","3,546.45",,(213.00),,,(638.36),,(851.36)
,,,,,,,,,,,,.00281690141,,,,04/04/2019,,,stl,237.00 ,0.00,,(0.60),,,(1.80),,(2.40)
04/04/2019,,2178766559,,,,80138319,,MT,USA,NGA,,355.00000000000,,,,02/04/2019,1.25,,trn,0.00,0.00,,0.00,,,10.65,mk,10.65
,,,,,,,,,,,,.00281690141,,,,04/04/2019,,,stl,0.00,0.00,,0.00,,,0.03,,0.03
04/04/2019,,2178766559,,,,80138319,,MT,USA,NGA,,355.00000000000,,,,02/04/2019,1.25,,trn,0.00,0.00,,0.00,,,31.92,mk,31.92
,,,,,,,,,,,,.00281690141,,,,04/04/2019,,,stl,0.00,0.00,,0.00,,,0.09,,0.09
Daily Total : ,,,,,,,,,,,,,,,,,,1,,"84,135.00","3,546.45",,(213.00),,,(595.79),(808.79),
,,,,,,,,,,,,,,,,,,,,237.00 ,0.00,,(0.60),,,(1.68),(2.28),
08/04/2019,,2179899987,,,,65379660,,MT,USA,NGA,,355.00000000000,,,,05/04/2019,1.25,,trn,"75,370.94","3,546.45",,(190.81),,,(638.36),,(829.17)
,,,,,,,,,,,,.00281690141,,,,08/04/2019,,,stl,212.31 ,0.00,,(0.54),,,(1.80),,(2.34)
08/04/2019,,2179899987,,,,65379660,,MT,USA,NGA,,355.00000000000,,,,05/04/2019,1.25,,trn,0.00,0.00,,0.00,,,9.54,mk,9.54
,,,,,,,,,,,,.00281690141,,,,08/04/2019,,,stl,0.00,0.00,,0.00,,,0.03,,0.03
08/04/2019,,2179899987,,,,65379660,,MT,USA,NGA,,355.00000000000,,,,05/04/2019,1.25,,trn,0.00,0.00,,0.00,,,31.92,mk,31.92
,,,,,,,,,,,,.00281690141,,,,08/04/2019,,,stl,0.00,0.00,,0.00,,,0.09,,0.09
08/04/2019,,2180317534,,,,90288112,,MT,USA,NGA,,355.00000000000,,,,06/04/2019,1.25,,trn,"67,308.00","3,195.00",,(170.40),,,(575.10),,(745.50)
,,,,,,,,,,,,.00281690141,,,,08/04/2019,,,stl,189.60 ,0.00,,(0.48),,,(1.62),,(2.10)
08/04/2019,,2180317534,,,,90288112,,MT,USA,NGA,,355.00000000000,,,,06/04/2019,1.25,,trn,0.00,0.00,,0.00,,,8.52,mk,8.52
,,,,,,,,,,,,.00281690141,,,,08/04/2019,,,stl,0.00,0.00,,0.00,,,0.02,,0.02
08/04/2019,,2180317534,,,,90288112,,MT,USA,NGA,,355.00000000000,,,,06/04/2019,1.25,,trn,0.00,0.00,,0.00,,,28.76,mk,28.76
,,,,,,,,,,,,.00281690141,,,,08/04/2019,,,stl,0.00,0.00,,0.00,,,0.08,,0.08
Daily Total : ,,,,,,,,,,,,,,,,,,2,,"142,678.94","6,741.45",,(361.21),,,"-1,134.72","-1,495.93",
,,,,,,,,,,,,,,,,,,,,401.91 ,0.00,,(1.02),,,(3.20),(4.22),
15/04/2019,,2182683703,,,,19979997,,MT,USA,NGA,,355.00000000000,,,,13/04/2019,1.25,,trn,"136,719.38","3,546.45",,(346.13),,,(638.36),,(984.49)
,,,,,,,,,,,,.00281690141,,,,15/04/2019,,,stl,385.13 ,0.00,,(0.98),,,(1.80),,(2.78)
15/04/2019,,2182683703,,,,19979997,,MT,USA,NGA,,355.00000000000,,,,13/04/2019,1.25,,trn,0.00,0.00,,0.00,,,17.31,mk,17.31
,,,,,,,,,,,,.00281690141,,,,15/04/2019,,,stl,0.00,0.00,,0.00,,,0.05,,0.05
15/04/2019,,2182683703,,,,19979997,,MT,USA,NGA,,355.00000000000,,,,13/04/2019,1.25,,trn,0.00,0.00,,0.00,,,31.92,mk,31.92
,,,,,,,,,,,,.00281690141,,,,15/04/2019,,,stl,0.00,0.00,,0.00,,,0.09,,0.09
Daily Total : ,,,,,,,,,,,,,,,,,,1,,"136,719.38","3,546.45",,(346.13),,,(589.13),(935.26),
,,,,,,,,,,,,,,,,,,,,385.13 ,0.00,,(0.98),,,(1.66),(2.64),
Account   100711693 - 100713013 Total : ,,,,,,,,,,,,,,,,,,7,,"743,536.56","23,887.03",,"-1,813.49",,,"-3,993.98","-5,807.47",
,,,,,,,,,,,,,,,,,,,,"2,094.48",0.00,,(5.13),,,(11.24),(16.37),
Account Number : ,,,100711693 - 100713016,,,,,,,,,,,,,,,,,,,,,,,,,
,Agent Name : ,,,,FCMB - #151 - ILORIN - ILORIN IBRAHIM TAIWO BRANCH,,,,,,,,,,,,,,,,,,,,,,,
,Legacy ID : ,,,,654144,,,,,Store Number : ,,,,151,,,,,,,,,,,,,,
01/04/2019,,2177913242,,,,78851944,,MT,ARE,NGA,,96.65650185100,,,,31/03/2019,0.60,,trn,"142,601.64","1,449.85",,(172.15),,,(260.97),,(433.12)
,,,,,,,,,,,,.00281690141,,,,01/04/2019,,,stl,401.69 ,0.00,,(0.48),,,(0.74),,(1.22)
01/04/2019,,2177913242,,,,78851944,,MT,ARE,NGA,,96.65650185100,,,,31/03/2019,0.60,,trn,0.00,0.00,,0.00,,,8.61,mk,8.61
,,,,,,,,,,,,.00281690141,,,,01/04/2019,,,stl,0.00,0.00,,0.00,,,0.02,,0.02
01/04/2019,,2177913242,,,,78851944,,MT,ARE,NGA,,96.65650185100,,,,31/03/2019,0.60,,trn,0.00,0.00,,0.00,,,13.05,mk,13.05
,,,,,,,,,,,,.00281690141,,,,01/04/2019,,,stl,0.00,0.00,,0.00,,,0.04,,0.04
Daily Total : ,,,,,,,,,,,,,,,,,,1,,"142,601.64","1,449.85",,(172.15),,,(239.31),(411.46),
,,,,,,,,,,,,,,,,,,,,401.69 ,0.00,,(0.48),,,(0.68),(1.16),
02/04/2019,,2178733668,,,,92543640,,MT,ARE,NGA,,96.65650185100,,,,02/04/2019,0.56,,trn,"35,370.40","1,449.85",,(39.84),,,(260.97),,(300.81)
,,,,,,,,,,,,.00281690141,,,,02/04/2019,,,stl,99.63 ,0.00,,(0.11),,,(0.74),,(0.85)
02/04/2019,,2178733668,,,,92543640,,MT,ARE,NGA,,96.65650185100,,,,02/04/2019,0.56,,trn,0.00,0.00,,0.00,,,1.99,mk,1.99
,,,,,,,,,,,,.00281690141,,,,02/04/2019,,,stl,0.00,0.00,,0.00,,,0.01,,0.01
02/04/2019,,2178733668,,,,92543640,,MT,ARE,NGA,,96.65650185100,,,,02/04/2019,0.56,,trn,0.00,0.00,,0.00,,,13.05,mk,13.05
,,,,,,,,,,,,.00281690141,,,,02/04/2019,,,stl,0.00,0.00,,0.00,,,0.04,,0.04
Daily Total : ,,,,,,,,,,,,,,,,,,1,,"35,370.40","1,449.85",,(39.84),,,(245.93),(285.77),
,,,,,,,,,,,,,,,,,,,,99.63 ,0.00,,(0.11),,,(0.69),(0.80),
03/04/2019,,2178434852,,,,15387114,,MT,USA,NGA,,355.00000000000,,,,01/04/2019,1.00,,trn,"98,406.00","2,840.00",,(198.80),,,(511.20),,(710.00)
,,,,,,,,,,,,.00281690141,,,,03/04/2019,,,stl,277.20 ,0.00,,(0.56),,,(1.44),,(2.00)
03/04/2019,,2178434852,,,,15387114,,MT,USA,NGA,,355.00000000000,,,,01/04/2019,1.00,,trn,0.00,0.00,,0.00,,,9.94,mk,9.94
,,,,,,,,,,,,.00281690141,,,,03/04/2019,,,stl,0.00,0.00,,0.00,,,0.03,,0.03
03/04/2019,,2178434852,,,,15387114,,MT,USA,NGA,,355.00000000000,,,,01/04/2019,1.00,,trn,0.00,0.00,,0.00,,,25.56,mk,25.56
,,,,,,,,,,,,.00281690141,,,,03/04/2019,,,stl,0.00,0.00,,0.00,,,0.07,,0.07
Daily Total : ,,,,,,,,,,,,,,,,,,1,,"98,406.00","2,840.00",,(198.80),,,(475.70),(674.50),
,,,,,,,,,,,,,,,,,,,,277.20 ,0.00,,(0.56),,,(1.34),(1.90),
04/04/2019,,2179382240,,,,54767626,,MT,ARE,NGA,,96.65650185100,,,,04/04/2019,0.60,,trn,"27,309.76","1,449.85",,(32.97),,,(260.97),,(293.94)
,,,,,,,,,,,,.00281690141,,,,04/04/2019,,,stl,76.93 ,0.00,,(0.09),,,(0.74),,(0.83)
04/04/2019,,2179382240,,,,54767626,,MT,ARE,NGA,,96.65650185100,,,,04/04/2019,0.60,,trn,0.00,0.00,,0.00,,,13.05,mk,13.05
,,,,,,,,,,,,.00281690141,,,,04/04/2019,,,stl,0.00,0.00,,0.00,,,0.04,,0.04
Daily Total : ,,,,,,,,,,,,,,,,,,1,,"27,309.76","1,449.85",,(32.97),,,(247.92),(280.89),
,,,,,,,,,,,,,,,,,,,,76.93 ,0.00,,(0.09),,,(0.70),(0.79),
05/04/2019,,2179318416,,,,98792413,,MT,USA,NGA,,355.00000000000,,,,03/04/2019,1.25,,trn,"168,270.00","3,546.45",,(426.00),,,(638.36),,"-1,064.36"
,,,,,,,,,,,,.00281690141,,,,05/04/2019,,,stl,474.00 ,0.00,,(1.20),,,(1.80),,(3.00)
05/04/2019,,2179318416,,,,98792413,,MT,USA,NGA,,355.00000000000,,,,03/04/2019,1.25,,trn,0.00,0.00,,0.00,,,21.30,mk,21.30
,,,,,,,,,,,,.00281690141,,,,05/04/2019,,,stl,0.00,0.00,,0.00,,,0.06,,0.06
05/04/2019,,2179318416,,,,98792413,,MT,USA,NGA,,355.00000000000,,,,03/04/2019,1.25,,trn,0.00,0.00,,0.00,,,31.92,mk,31.92
,,,,,,,,,,,,.00281690141,,,,05/04/2019,,,stl,0.00,0.00,,0.00,,,0.09,,0.09
05/04/2019,,2179411350,,,,62428385,,MT,KEN,NGA,,3.52882703675,,,,04/04/2019,3.10,,trn,"10,258.30",335.24,,(65.64),,,(60.34),,(125.98)
,,,,,,,,,,,,.00281690141,,,,05/04/2019,,,stl,28.90 ,0.00,,(0.18),,,(0.17),,(0.35)
05/04/2019,,2179411350,,,,62428385,,MT,KEN,NGA,,3.52882703675,,,,04/04/2019,3.10,,trn,0.00,0.00,,0.00,,,3.28,mk,3.28
,,,,,,,,,,,,.00281690141,,,,05/04/2019,,,stl,0.00,0.00,,0.00,,,0.01,,0.01
05/04/2019,,2179411350,,,,62428385,,MT,KEN,NGA,,3.52882703675,,,,04/04/2019,3.10,,trn,0.00,0.00,,0.00,,,3.02,mk,3.02
,,,,,,,,,,,,.00281690141,,,,05/04/2019,,,stl,0.00,0.00,,0.00,,,0.01,,0.01
Daily Total : ,,,,,,,,,,,,,,,,,,2,,"178,528.30","3,881.69",,(491.64),,,(639.18),"-1,130.82",
,,,,,,,,,,,,,,,,,,,,502.90 ,0.00,,(1.38),,,(1.80),(3.18),
25/04/2019,,2185660676,,,,36007361,,MT,USA,NGA,,355.00000000000,,,,23/04/2019,1.00,,trn,"87,862.50","2,840.00",,(177.50),,,(511.20),,(688.70)
,,,,,,,,,,,,.00281690141,,,,25/04/2019,,,stl,247.50 ,0.00,,(0.50),,,(1.44),,(1.94)
25/04/2019,,2185660676,,,,36007361,,MT,USA,NGA,,355.00000000000,,,,23/04/2019,1.00,,trn,0.00,0.00,,0.00,,,8.88,mk,8.88
,,,,,,,,,,,,.00281690141,,,,25/04/2019,,,stl,0.00,0.00,,0.00,,,0.03,,0.03
25/04/2019,,2185660676,,,,36007361,,MT,USA,NGA,,355.00000000000,,,,23/04/2019,1.00,,trn,0.00,0.00,,0.00,,,25.56,mk,25.56
,,,,,,,,,,,,.00281690141,,,,25/04/2019,,,stl,0.00,0.00,,0.00,,,0.07,,0.07
25/04/2019,,2185820081,,,,70906433,,MT,OMN,NGA,,922.00607744680,,,,24/04/2019,0.80,,trn,"62,194.84","1,844.01",,(100.31),,,(331.92),,(432.23)
,,,,,,,,,,,,.00281690141,,,,25/04/2019,,,stl,175.20 ,0.00,,(0.28),,,(0.93),,(1.21)
25/04/2019,,2185820081,,,,70906433,,MT,OMN,NGA,,922.00607744680,,,,24/04/2019,0.80,,trn,0.00,0.00,,0.00,,,5.02,mk,5.02
,,,,,,,,,,,,.00281690141,,,,25/04/2019,,,stl,0.00,0.00,,0.00,,,0.01,,0.01
25/04/2019,,2185820081,,,,70906433,,MT,OMN,NGA,,922.00607744680,,,,24/04/2019,0.80,,trn,0.00,0.00,,0.00,,,16.60,mk,16.60
,,,,,,,,,,,,.00281690141,,,,25/04/2019,,,stl,0.00,0.00,,0.00,,,0.05,,0.05
Daily Total : ,,,,,,,,,,,,,,,,,,2,,"150,057.34","4,684.01",,(277.81),,,(787.06),"-1,064.87",
,,,,,,,,,,,,,,,,,,,,422.70 ,0.00,,(0.78),,,(2.21),(2.99),
26/04/2019,,2185823955,,,,63330634,,MT,OMN,NGA,,922.00607744680,,,,24/04/2019,0.80,,trn,"221,340.47","2,766.02",,(357.00),,,(497.88),,(854.88)
,,,,,,,,,,,,.00281690141,,,,26/04/2019,,,stl,623.49 ,0.00,,(1.01),,,(1.40),,(2.41)
26/04/2019,,2185823955,,,,63330634,,MT,OMN,NGA,,922.00607744680,,,,24/04/2019,0.80,,trn,0.00,0.00,,0.00,,,17.85,mk,17.85
,,,,,,,,,,,,.00281690141,,,,26/04/2019,,,stl,0.00,0.00,,0.00,,,0.05,,0.05
26/04/2019,,2185823955,,,,63330634,,MT,OMN,NGA,,922.00607744680,,,,24/04/2019,0.80,,trn,0.00,0.00,,0.00,,,24.89,mk,24.89
,,,,,,,,,,,,.00281690141,,,,26/04/2019,,,stl,0.00,0.00,,0.00,,,0.07,,0.07
Daily Total : ,,,,,,,,,,,,,,,,,,1,,"221,340.47","2,766.02",,(357.00),,,(455.14),(812.14),
,,,,,,,,,,,,,,,,,,,,623.49 ,0.00,,(1.01),,,(1.28),(2.29),
29/04/2019,,2186160402,,,,18277214,,MT,BLZ,NGA,,177.50000000000,,,,25/04/2019,1.00,,trn,"105,435.00","7,987.50",,(213.00),,,"-1,437.75",,"-1,650.75"
,,,,,,,,,,,,.00281690141,,,,29/04/2019,,,stl,297.00 ,0.00,,(0.60),,,(4.05),,(4.65)
29/04/2019,,2186160402,,,,18277214,,MT,BLZ,NGA,,177.50000000000,,,,25/04/2019,1.00,,trn,0.00,0.00,,0.00,,,10.65,mk,10.65
,,,,,,,,,,,,.00281690141,,,,29/04/2019,,,stl,0.00,0.00,,0.00,,,0.03,,0.03
29/04/2019,,2186160402,,,,18277214,,MT,BLZ,NGA,,177.50000000000,,,,25/04/2019,1.00,,trn,0.00,0.00,,0.00,,,71.89,mk,71.89
,,,,,,,,,,,,.00281690141,,,,29/04/2019,,,stl,0.00,0.00,,0.00,,,0.20,,0.20
29/04/2019,,2186278133,,,,34377883,,MT,USA,NGA,,355.00000000000,,,,25/04/2019,1.00,,trn,"80,833.50","2,840.00",,(163.30),,,(511.20),,(674.50)
,,,,,,,,,,,,.00281690141,,,,29/04/2019,,,stl,227.70 ,0.00,,(0.46),,,(1.44),,(1.90)
29/04/2019,,2186278133,,,,34377883,,MT,USA,NGA,,355.00000000000,,,,25/04/2019,1.00,,trn,0.00,0.00,,0.00,,,8.17,mk,8.17
,,,,,,,,,,,,.00281690141,,,,29/04/2019,,,stl,0.00,0.00,,0.00,,,0.02,,0.02
29/04/2019,,2186278133,,,,34377883,,MT,USA,NGA,,355.00000000000,,,,25/04/2019,1.00,,trn,0.00,0.00,,0.00,,,25.56,mk,25.56
,,,,,,,,,,,,.00281690141,,,,29/04/2019,,,stl,0.00,0.00,,0.00,,,0.07,,0.07
Daily Total : ,,,,,,,,,,,,,,,,,,2,,"186,268.50","10,827.50",,(376.30),,,"-1,832.68","-2,208.98",
,,,,,,,,,,,,,,,,,,,,524.70 ,0.00,,(1.06),,,(5.17),(6.23),
Account   100711693 - 100713016 Total : ,,,,,,,,,,,,,,,,,,11,,"1,039,882.41","29,348.77",,"-1,946.51",,,"-4,922.92","-6,869.43",
,,,,,,,,,,,,,,,,,,,,"2,929.24",0.00,,(5.47),,,(13.87),(19.34),
Account Number : ,,,100711693 - 100713017,,,,,,,,,,,,,,,,,,,,,,,,,
,Agent Name : ,,,,FCMB - #152 - ISOLO - ISOLO BRANCH,,,,,,,,,,,,,,,,,,,,,,,
,Legacy ID : ,,,,654145,,,,,Store Number : ,,,,152,,,,,,,,,,,,,,
23/04/2019,,2184481344,,,,52066320,,MT,USA,NGA,,355.00000000000,,,,19/04/2019,1.00,,trn,"140,580.00","2,840.00",,(284.00),,,(511.20),,(795.20)
,,,,,,,,,,,,.00281690141,,,,23/04/2019,,,stl,396.00 ,0.00,,(0.80),,,(1.44),,(2.24)
